,id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14
526,800,1,1,1,0,16,16,33,16.0,0,10.25,1,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.76272951,,5,0,1,,0,,,1,865.0,,,1,1,0,,,46.0,113.0,1.0,,,1.0
527,801,1,1,1,0,16,13,28,10.0,0,12.0,0,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.92165818,6.93604692,6,0,0,0.0,0,0.0,0.0,0,1014.0,1183.0,1100.0,0,0,0,0.0,0.0,51.0,117.0,1.0,1.0,1.0,1.0
528,802,1,1,1,0,18,16,32,16.0,0,16.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.46302946,6.28186033,1,0,1,1.0,0,0.0,0.0,1,641.0,615.0,654.0,0,0,0,0.0,0.0,56.0,126.0,1.0,1.0,1.0,1.0
529,803,1,1,1,0,16,9,24,10.0,0,10.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.80814249,6.07484616,7,0,1,1.0,0,0.0,0.0,1,333.0,500.0,714.0,0,0,0,0.0,0.0,34.0,125.0,1.0,1.0,1.0,1.0
530,804,1,1,1,0,11,11,34,8.0,0,9.0,0,149854,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.32076829,6.07484616,8,1,1,1.0,0,0.0,0.0,1,556.0,500.0,925.0,0,0,0,0.0,0.0,18.0,,1.0,1.0,1.0,
531,805,1,1,1,0,18,10,26,8.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.26909628,6.21808032,6,0,1,1.0,0,0.0,0.0,1,528.0,577.0,726.0,0,0,0,0.0,0.0,37.0,125.0,5.0,4.0,1.0,1.0
532,807,1,1,1,0,12,10,26,12.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.453625,,3,0,1,,0,,0.0,1,635.0,,902.0,1,0,1,,1.0,32.0,,1.0,,1.0,1.0
533,809,1,1,1,0,11,10,27,3.0,0,10.25,1,123613,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.2146081,6.29798971,9,1,1,1.0,1,1.0,1.0,1,500.0,625.0,688.0,0,0,0,0.0,0.0,37.0,,1.0,1.0,1.0,0.0
534,810,1,1,1,0,16,16,34,9.94,1,12.0,0,149854,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7.05098945,6.95198017,4,1,1,1.0,0,0.0,0.0,1,1154.0,1202.0,1346.0,0,0,1,0.0,0.0,49.0,89.0,1.0,1.0,1.0,1.0
535,813,1,1,1,0,18,11,26,9.94,1,10.25,1,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.75110147,,9,0,1,0.0,0,0.0,0.0,1,855.0,,1010.0,0,0,0,0.0,1.0,40.0,,1.0,1.0,4.0,1.0
536,814,1,1,1,0,12,11,28,16.0,0,12.0,0,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.1717006,6.54484979,2,0,0,0.0,0,0.0,0.0,1,479.0,800.0,924.0,0,0,0,0.0,0.0,38.0,,1.0,1.0,1.0,1.0
537,815,1,1,1,0,18,10,25,12.0,0,11.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.70563909,,5,0,1,,1,,1.0,1,817.0,,766.0,1,0,0,,0.0,31.0,125.0,1.0,,1.0,1.0
538,816,1,1,1,0,18,14,29,18.0,0,12.0,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.53958596,7.17345844,2,0,1,1.0,0,0.0,0.0,0,692.0,1500.0,2067.0,0,0,0,0.0,0.0,47.0,129.0,1.0,1.0,2.0,1.0
539,817,1,1,1,0,16,16,33,12.0,0,8.0,0,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.89669433,6.9112275,5,0,0,0.0,0,0.0,0.0,1,989.0,1154.0,1319.0,0,0,0,0.0,0.0,47.0,118.0,1.0,1.0,1.0,1.0
540,818,1,1,1,0,16,16,31,9.94,1,12.0,0,551817,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.10255859,6.06882808,4,0,1,1.0,1,1.0,1.0,1,447.0,497.0,609.0,0,0,1,0.0,0.0,34.0,114.0,1.0,1.0,1.0,1.0
541,819,1,1,1,0,18,17,34,16.0,0,12.0,0,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.90975328,6.98229794,2,0,1,1.0,0,0.0,0.0,1,1002.0,1239.0,1410.0,0,0,0,0.0,0.0,40.0,121.0,1.0,1.0,1.0,1.0
542,820,1,1,1,0,18,17,34,12.0,0,12.0,0,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7.12367279,6.95198017,3,0,1,1.0,0,0.0,0.0,1,1241.0,1202.0,2163.0,0,0,0,0.0,0.0,51.0,115.0,5.0,5.0,4.0,1.0
543,821,1,1,1,0,14,13,32,9.94,1,12.0,0,408301,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6.82546004,6.82437367,4,0,0,0.0,0,0.0,0.0,1,921.0,1058.0,1273.0,0,0,0,0.0,0.0,44.0,120.0,1.0,1.0,1.0,1.0
544,822,1,1,1,0,12,12,28,7.0,0,8.0,0,92929,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.34738921,5.88368565,8,0,1,1.0,0,0.0,0.0,1,571.0,413.0,385.0,0,0,0,0.0,0.0,37.0,85.0,6.0,6.0,6.0,
545,824,1,1,1,0,12,12,31,6.0,0,11.0,0,121400,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.26339826,6.75592076,8,0,1,1.0,0,0.0,0.0,1,525.0,988.0,1140.0,0,0,0,0.0,0.0,43.0,109.0,1.0,1.0,1.0,1.0
546,827,1,1,1,0,12,12,28,8.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7.05098945,7.21460039,6,0,1,1.0,0,0.0,0.0,1,1154.0,1563.0,1698.0,0,0,0,0.0,0.0,42.0,117.0,1.0,1.0,1.0,1.0
547,828,1,1,1,0,13,9,24,8.0,0,12.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,5.93097579,6,0,1,1.0,0,0.0,0.0,1,,433.0,780.0,0,0,1,0.0,0.0,35.0,112.0,1.0,1.0,1.0,1.0
548,832,1,1,1,0,12,7,24,5.0,0,10.0,0,102031,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.1737861,5.71817121,8,1,1,1.0,0,0.0,,1,480.0,350.0,,0,1,0,0.0,,31.0,,1.0,5.0,,0.0
549,834,1,1,1,0,11,7,24,11.0,0,10.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,6.07484616,7,0,1,1.0,0,0.0,0.0,1,,500.0,1111.0,0,0,0,0.0,0.0,33.0,,1.0,1.0,1.0,0.0
550,835,1,1,1,0,11,11,27,10.0,0,10.25,1,380166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,9,0,1,,0,,,1,,,,1,1,0,,,40.0,,5.0,,,1.0
551,836,1,1,1,0,11,8,24,9.94,1,10.0,0,369567,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.73221071,6.81392227,9,0,1,1.0,0,0.0,0.0,1,839.0,1047.0,1245.0,0,0,0,0.0,0.0,29.0,,1.0,5.0,5.0,1.0
552,837,1,1,1,0,12,8,24,8.0,0,12.0,0,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,6.25716771,6,0,1,1.0,0,0.0,,1,,600.0,,0,1,0,0.0,,27.0,,6.0,6.0,,0.0
553,838,1,1,1,0,14,13,33,10.0,0,10.0,0,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.24565507,,7,0,1,1.0,0,0.0,0.0,1,1402.0,,,0,0,0,0.0,0.0,42.0,,1.0,1.0,1.0,1.0
554,839,1,1,1,0,16,13,28,11.0,0,11.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,7,0,0,0.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,38.0,113.0,1.0,1.0,1.0,1.0
555,840,1,1,1,0,13,10,27,9.94,1,10.25,1,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.99146455,6.05464345,9,1,1,1.0,0,0.0,,1,400.0,490.0,,0,1,0,0.0,,21.0,,6.0,6.0,,1.0
556,841,1,1,1,0,12,11,33,12.0,0,8.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.56526497,6.50532903,5,0,1,1.0,0,0.0,0.0,1,710.0,769.0,865.0,0,0,0,0.0,0.0,43.0,,6.0,6.0,6.0,1.0
557,842,1,1,1,0,15,12,27,18.0,0,13.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,1,,0,,0.0,1,,,,1,0,0,,1.0,49.0,114.0,1.0,,1.0,1.0
558,845,1,1,1,0,14,9,24,10.0,0,12.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.453625,,6,0,1,1.0,0,0.0,,1,635.0,,,0,1,0,0.0,,29.0,104.0,1.0,1.0,,1.0
559,846,1,1,1,0,13,11,26,11.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.96100534,6.07484616,6,0,1,1.0,0,0.0,0.0,1,388.0,500.0,578.0,0,0,0,0.0,0.0,28.0,109.0,6.0,6.0,6.0,1.0
560,847,1,1,1,0,12,10,26,8.0,0,10.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.53378884,6.54484979,8,0,1,1.0,0,0.0,0.0,1,688.0,800.0,950.0,0,0,0,0.0,0.0,28.0,105.0,1.0,1.0,1.0,1.0
561,848,1,1,1,0,12,12,29,9.94,1,8.0,0,496635,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,9,0,1,,0,,,1,,,,1,1,0,,,36.0,,6.0,,,1.0
562,849,1,1,1,0,10,10,33,9.94,1,10.0,0,367470,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,,6.29798971,9,0,1,1.0,0,0.0,,1,,625.0,,0,1,0,0.0,,,71.0,1.0,5.0,,1.0
563,850,1,1,1,0,12,11,34,9.94,1,10.25,1,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.44571982,6.48031126,9,0,1,1.0,0,0.0,0.0,1,630.0,750.0,942.0,0,0,0,0.0,0.0,36.0,85.0,1.0,1.0,1.0,1.0
564,851,0,1,0,1,15,12,34,12.0,0,8.0,0,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.95081477,,5,0,1,,0,,,1,1044.0,,,1,1,0,,,38.0,115.0,6.0,,,1.0
565,857,0,1,0,1,12,9,24,9.94,1,12.0,0,369567,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.35784227,6.34028262,4,0,1,1.0,0,0.0,0.0,1,577.0,652.0,891.0,0,0,0,0.0,1.0,41.0,,1.0,1.0,1.0,1.0
566,859,0,1,0,1,16,11,26,12.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,3,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,31.0,106.0,1.0,1.0,1.0,1.0
567,862,0,1,0,1,12,9,25,9.94,1,12.0,0,369567,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.2146081,6.07484616,4,0,1,1.0,0,0.0,0.0,1,500.0,500.0,,0,0,0,0.0,0.0,38.0,89.0,6.0,6.0,6.0,1.0
568,863,1,1,1,0,12,12,34,9.94,1,12.0,0,367470,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.66057515,6.52337075,4,0,0,0.0,0,0.0,0.0,0,781.0,783.0,1058.0,0,0,0,0.0,0.0,50.0,85.0,1.0,1.0,1.0,0.0
569,864,1,1,1,0,13,11,26,12.0,0,11.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.35784227,5.96948564,5,0,1,1.0,0,0.0,,1,577.0,450.0,,0,1,0,0.0,,34.0,102.0,1.0,1.0,,1.0
570,865,1,1,1,0,13,9,25,12.0,0,11.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.26339826,6.4325206,5,0,1,1.0,0,0.0,0.0,1,525.0,715.0,900.0,0,0,1,0.0,1.0,39.0,109.0,5.0,5.0,4.0,1.0
571,866,1,1,1,0,18,12,29,16.0,0,18.0,0,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,43.0,119.0,1.0,1.0,1.0,1.0
572,867,1,1,1,0,17,12,28,12.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.95324333,6.24205408,3,0,1,1.0,0,0.0,0.0,1,385.0,591.0,697.0,0,0,1,0.0,0.0,39.0,107.0,1.0,1.0,1.0,1.0
573,870,0,1,0,1,12,8,29,8.0,0,10.25,1,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.16102385,9,0,1,1.0,0,0.0,0.0,1,625.0,545.0,,0,0,0,0.0,0.0,35.0,,1.0,1.0,5.0,
574,871,0,1,0,1,16,12,28,11.0,0,11.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.54484979,7,0,1,1.0,0,0.0,0.0,1,625.0,800.0,923.0,0,0,1,1.0,1.0,32.0,103.0,1.0,1.0,1.0,1.0
575,872,0,1,0,1,13,10,26,10.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.1633148,6.77298088,6,0,1,1.0,0,0.0,0.0,1,475.0,1005.0,977.0,0,0,1,0.0,0.0,34.0,83.0,1.0,1.0,1.0,1.0
576,873,0,1,0,1,12,12,32,9.94,1,10.25,1,355491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,6.68134553,9,0,1,1.0,0,0.0,0.0,1,,917.0,,0,0,0,0.0,0.0,40.0,90.0,1.0,1.0,1.0,0.0
577,875,0,1,0,1,14,10,25,12.0,0,12.0,0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.49072353,6.3940269,3,0,1,1.0,0,0.0,0.0,1,659.0,688.0,962.0,0,0,1,1.0,0.0,32.0,112.0,1.0,1.0,1.0,1.0
578,876,0,1,0,1,16,8,24,12.0,0,12.0,0,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.05208917,,3,0,1,,0,,,1,425.0,,,1,1,0,,,30.0,,6.0,,,1.0
579,878,0,1,0,1,14,9,25,10.0,0,11.0,0,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.26149168,6.37495075,7,0,1,1.0,0,0.0,0.0,1,524.0,675.0,750.0,0,0,0,0.0,0.0,32.0,106.0,1.0,1.0,1.0,1.0
580,879,0,0,0,0,12,11,26,10.0,0,10.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.48164371,7,0,1,1.0,0,0.0,0.0,1,625.0,751.0,1000.0,0,0,0,0.0,0.0,30.0,101.0,1.0,1.0,1.0,0.0
581,880,0,0,0,0,16,15,31,9.0,0,12.0,0,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.91770561,6.546099,6,0,1,1.0,0,0.0,0.0,1,1010.0,801.0,1155.0,0,0,0,0.0,0.0,47.0,105.0,1.0,1.0,1.0,1.0
582,881,0,0,0,0,12,11,26,9.0,0,12.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.39859493,6.56096917,6,0,1,1.0,0,0.0,0.0,1,601.0,813.0,952.0,0,0,0,0.0,0.0,40.0,116.0,1.0,1.0,4.0,1.0
583,882,0,0,0,0,12,11,27,9.94,1,11.0,0,422310,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6.69456206,6.71670004,9,0,1,1.0,0,0.0,0.0,1,808.0,950.0,,0,0,0,0.0,0.0,22.0,,1.0,1.0,1.0,0.0
584,883,0,0,0,0,12,11,28,7.0,0,7.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.05443935,6.06074723,8,0,1,1.0,0,0.0,0.0,1,426.0,493.0,615.0,0,0,0,0.0,0.0,22.0,90.0,1.0,1.0,1.0,1.0
585,884,0,0,0,0,12,11,27,7.0,0,7.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,5.91232723,8,0,1,1.0,0,0.0,0.0,1,,425.0,635.0,0,0,0,0.0,0.0,24.0,91.0,6.0,6.0,1.0,1.0
586,885,0,0,0,0,12,12,30,5.0,0,11.0,0,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.96602419,6.9586137,8,0,1,1.0,0,0.0,0.0,1,1060.0,1210.0,1250.0,0,0,0,0.0,0.0,28.0,91.0,1.0,1.0,1.0,1.0
587,886,0,0,0,0,12,11,26,5.0,0,11.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.02586597,6.07684416,8,0,1,1.0,0,0.0,0.0,1,414.0,501.0,687.0,0,0,0,0.0,0.0,41.0,128.0,1.0,1.0,1.0,1.0
588,887,0,0,0,0,12,9,30,9.94,1,7.0,0,551690,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.19847872,6.25382881,9,0,1,1.0,0,0.0,0.0,1,492.0,598.0,675.0,0,0,0,0.0,0.0,34.0,110.0,1.0,1.0,1.0,1.0
589,888,0,0,0,0,12,11,27,9.94,1,7.0,0,422310,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5.78382518,5.65933071,9,0,1,1.0,0,0.0,0.0,1,325.0,330.0,,0,0,0,0.0,0.0,28.0,93.0,1.0,5.0,5.0,1.0
590,889,0,0,0,0,12,12,28,12.0,0,7.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.6167711,5.65933071,5,0,1,1.0,0,0.0,0.0,1,275.0,330.0,400.0,0,0,0,0.0,0.0,33.0,75.0,4.0,4.0,4.0,1.0
591,890,0,0,0,0,12,12,34,9.0,0,10.0,0,408207,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,7,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,37.0,86.0,1.0,1.0,1.0,1.0
592,891,0,0,0,0,12,9,25,8.0,0,12.0,0,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.67332327,6.12363632,6,0,1,1.0,0,0.0,0.0,1,291.0,525.0,577.0,0,0,0,0.0,0.0,17.0,94.0,6.0,1.0,1.0,1.0
593,892,0,0,0,0,18,12,31,16.0,0,10.25,1,551690,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.59441346,6.72508584,5,0,1,1.0,1,1.0,1.0,1,731.0,958.0,1364.0,0,0,0,0.0,0.0,39.0,,1.0,1.0,1.0,1.0
594,893,0,0,0,0,14,11,26,12.0,0,12.0,0,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.19031541,6.03610533,3,0,1,1.0,1,1.0,1.0,1,488.0,481.0,,0,0,0,0.0,0.0,38.0,112.0,1.0,1.0,1.0,1.0
595,894,0,0,0,0,14,9,24,12.0,0,12.0,0,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.82008293,6.07484616,3,0,1,1.0,0,0.0,1.0,1,337.0,500.0,,0,0,0,0.0,0.0,32.0,121.0,6.0,6.0,6.0,1.0
596,895,0,0,0,0,12,12,27,12.0,0,12.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.58617165,6.51953198,3,0,1,1.0,0,0.0,0.0,1,725.0,780.0,1063.0,0,0,0,0.0,0.0,33.0,100.0,1.0,1.0,1.0,1.0
597,897,0,0,0,0,13,10,25,12.0,0,12.0,0,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.08677473,6.07484616,3,0,0,0.0,0,0.0,0.0,1,440.0,500.0,590.0,0,0,0,0.0,0.0,27.0,109.0,1.0,1.0,1.0,1.0
598,899,0,0,0,0,16,11,27,8.0,0,8.0,0,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.46302946,6.50532903,8,0,0,0.0,0,0.0,0.0,1,641.0,769.0,923.0,0,0,0,0.0,0.0,38.0,122.0,1.0,1.0,1.0,0.0
599,900,0,0,0,0,12,12,28,8.0,0,11.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.92692603,5.15855542,8,0,1,1.0,0,0.0,0.0,1,375.0,200.0,1250.0,0,0,0,0.0,0.0,26.0,102.0,6.0,6.0,6.0,0.0
600,901,0,0,0,0,12,9,25,9.94,1,10.25,1,456151,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.17586727,6.22498881,9,0,1,1.0,0,0.0,0.0,1,481.0,581.0,721.0,0,0,0,0.0,0.0,34.0,131.0,1.0,1.0,4.0,1.0
601,902,0,0,0,0,14,12,29,10.0,0,8.0,0,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.82979374,6.71670004,8,0,1,1.0,0,0.0,0.0,1,925.0,950.0,1100.0,0,0,0,0.0,0.0,38.0,122.0,1.0,1.0,1.0,0.0
602,904,0,0,0,0,12,8,26,12.0,0,12.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.24222327,6.08479649,3,0,1,0.0,0,0.0,0.0,1,514.0,505.0,723.0,0,0,0,0.0,0.0,,,4.0,4.0,4.0,1.0
603,905,0,0,0,0,12,12,33,10.0,0,10.0,0,453563,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.97073008,6.92499709,7,0,1,1.0,0,0.0,0.0,1,1065.0,1170.0,1130.0,0,0,0,0.0,0.0,38.0,105.0,1.0,1.0,1.0,0.0
604,908,0,0,0,0,12,12,28,9.94,1,10.0,0,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.45833828,6.56096917,9,0,1,1.0,0,0.0,0.0,1,638.0,813.0,,0,0,0,0.0,0.0,36.0,103.0,1.0,1.0,1.0,1.0
605,909,0,0,0,0,12,12,32,9.0,0,9.0,0,316862,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6.60529792,6.27041294,7,0,1,1.0,0,0.0,0.0,1,739.0,608.0,652.0,0,0,0,0.0,0.0,37.0,113.0,1.0,6.0,6.0,1.0
606,910,0,0,0,0,12,10,26,12.0,0,8.0,0,327808,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6.20050917,5.56402053,5,0,1,1.0,0,0.0,0.0,1,493.0,300.0,618.0,0,0,0,0.0,0.0,34.0,104.0,1.0,1.0,1.0,0.0
607,911,0,0,0,0,10,8,24,12.0,0,9.0,0,318670,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6.47697236,6.80625205,5,0,1,1.0,1,1.0,1.0,1,650.0,1039.0,866.0,0,0,0,0.0,0.0,26.0,,1.0,1.0,1.0,0.0
608,912,0,0,0,0,7,7,31,5.0,0,8.0,0,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.73009978,6.52337075,8,0,1,1.0,0,0.0,0.0,1,308.0,783.0,700.0,0,0,0,0.0,0.0,33.0,,4.0,4.0,4.0,0.0
609,913,0,0,0,0,16,13,30,11.0,0,9.0,0,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.44413126,6.4098888,7,0,1,1.0,0,0.0,0.0,0,629.0,699.0,962.0,0,0,0,0.0,0.0,43.0,124.0,1.0,1.0,1.0,1.0
610,914,0,0,0,0,13,12,28,8.0,0,12.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.01371516,6.09464878,6,0,0,0.0,0,0.0,0.0,0,409.0,510.0,529.0,0,0,0,0.0,0.0,31.0,110.0,1.0,1.0,1.0,1.0
611,915,0,0,0,0,18,13,33,9.94,1,10.25,1,408207,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.39692966,6.45874709,9,0,1,1.0,0,0.0,0.0,0,600.0,734.0,687.0,0,0,0,0.0,0.0,39.0,112.0,6.0,1.0,1.0,1.0
612,916,0,0,0,0,12,12,28,11.0,0,12.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.61338422,,6,0,0,,0,,,1,745.0,,,1,1,0,,,34.0,104.0,1.0,,,1.0
613,917,0,0,0,0,17,14,31,9.94,1,10.25,1,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.43775165,6.40702347,9,0,1,1.0,0,0.0,0.0,0,625.0,697.0,841.0,0,0,1,1.0,1.0,37.0,96.0,1.0,1.0,1.0,1.0
614,918,0,0,0,0,12,12,27,9.0,0,12.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,6,0,0,0.0,0,0.0,0.0,0,,,,0,0,0,0.0,0.0,30.0,125.0,1.0,1.0,1.0,1.0
615,919,0,0,0,0,12,12,29,12.0,0,12.0,0,475820,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.30809844,6.20235948,3,0,0,0.0,0,0.0,0.0,1,549.0,568.0,817.0,0,0,0,0.0,0.0,37.0,95.0,1.0,1.0,1.0,1.0
616,920,0,0,0,0,15,9,24,12.0,0,12.0,0,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.78689738,6.03610533,3,0,0,1.0,0,0.0,0.0,0,326.0,481.0,448.0,0,0,1,0.0,0.0,32.0,95.0,6.0,1.0,1.0,1.0
617,921,0,0,0,0,9,9,26,7.0,0,10.25,1,327808,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.55295958,5.38169898,9,0,0,0.0,0,0.0,0.0,0,258.0,250.0,357.0,0,0,0,0.0,0.0,20.0,,1.0,1.0,1.0,1.0
618,924,0,1,0,1,12,11,26,12.0,0,12.0,0,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.77422389,7.17345844,3,0,1,0.0,0,0.0,0.0,0,875.0,1500.0,1250.0,0,0,0,0.0,0.0,40.0,103.0,1.0,1.0,1.0,1.0
619,925,0,1,0,1,12,10,25,12.0,0,12.0,0,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.45990445,6.50532903,3,0,0,0.0,0,0.0,0.0,0,639.0,769.0,981.0,0,0,0,1.0,1.0,48.0,116.0,1.0,1.0,1.0,1.0
620,927,0,1,0,1,11,11,33,7.0,0,7.0,0,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.50279005,,8,0,0,,0,,,0,667.0,,,1,1,0,,,37.0,,1.0,,,1.0
621,928,0,1,0,1,14,14,29,12.0,0,12.0,0,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.22257627,6.72925251,3,0,1,1.0,1,1.0,0.0,0,504.0,962.0,750.0,0,0,0,0.0,0.0,45.0,95.0,1.0,1.0,1.0,1.0
622,929,0,1,0,1,17,10,25,12.0,0,12.0,0,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.74620319,,3,0,1,1.0,1,1.0,1.0,0,313.0,,,0,0,1,0.0,0.0,38.0,101.0,6.0,6.0,6.0,1.0
623,931,0,1,0,1,18,12,27,9.94,1,12.0,0,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.91770561,7.04713908,4,0,1,1.0,1,1.0,1.0,0,1010.0,1322.0,1490.0,0,0,0,0.0,0.0,44.0,,1.0,1.0,1.0,1.0
